poseodom.x poseodom.y markerPose1.x markerPose1.y markerPose2.x markerPose2.y markerPose3.x markerPose3.y markerPose4.x markerPose4.y PoseAver.x PoseAver.y
1.01091 -0.72703 0 0 0 0 0 0 4.94066e-324 0 0 0
0.971507 -0.745507 0 0 0 0 0 0 4.94066e-324 0 0 0
0.931513 -0.763314 0 0 0 0 0 0 4.94066e-324 0 0 0
0.890966 -0.780434 0 0 0 0 0 0 4.94066e-324 0 0 0
0.84991 -0.796851 0 0 0 0 0 0 4.94066e-324 0 0 0
0.808388 -0.812552 0 0 0 0 0 0 4.94066e-324 0 0 0
0.766443 -0.827521 0 0 0 0 0 0 4.94066e-324 0 0 0
0.724119 -0.841745 0 0 0 0 0 0 4.94066e-324 0 0 0
0.681459 -0.855212 0 0 0 0 0 0 4.94066e-324 0 0 0
0.638506 -0.867909 0 0 0 0 0 0 4.94066e-324 0 0 0
0.595303 -0.879825 0 0 0 0 0 0 4.94066e-324 0 0 0
0.551895 -0.89095 0 0 0 0 0 0 4.94066e-324 0 0 0
0.508325 -0.901272 0 0 0 0 0 0 4.94066e-324 0 0 0
0.464635 -0.910784 0 0 0 0 0 0 4.94066e-324 0 0 0
0.420868 -0.919476 0 0 0 0 0 0 4.94066e-324 0 0 0
0.37757 -0.927251 0 0 0 0 0 0 4.94066e-324 0 0 0
0.338344 -0.933573 0 0 0 0 0 0 4.94066e-324 0 0 0
0.302858 -0.938708 0 0 0 0 0 0 4.94066e-324 0 0 0
0.270792 -0.942873 0 0 0 0 0 0 4.94066e-324 0 0 0
0.241846 -0.946249 0 0 0 0 0 0 4.94066e-324 0 0 0
0.215736 -0.948981 0 0 0 0 0 0 4.94066e-324 0 0 0
0.1922 -0.951191 0 0 0 0 0 0 4.94066e-324 0 0 0
-2.08537 1.5714 0 0 -2.08537 1.5714 0 0 0 0 -2.08537 1.5714
-1.71482 0.873843 0 0 -1.71482 0.873843 0 0 0 0 -1.71482 0.873843
-1.39498 1.12283 0 0 -1.39498 1.12283 0 0 0 0 -1.39498 1.12283
-1.44138 0.908692 0 0 -1.44138 0.908692 0 0 0 0 -1.44138 0.908692
-1.57057 0.12534 0 0 -1.57057 0.12534 0 0 0 0 -1.57057 0.12534
-1.38634 0.61413 0 0 -1.38634 0.61413 0 0 0 0 -1.38634 0.61413
-2.01057 1.34909 0 0 -2.01057 1.34909 0 0 0 0 -2.01057 1.34909
-1.60865 1.11403 0 0 -1.60865 1.11403 0 0 0 0 -1.60865 1.11403
-2.33119 0.772428 0 0 -2.33119 0.772428 0 0 0 0 -2.33119 0.772428
-2.60995 0.214179 0 0 -2.60995 0.214179 0 0 0 0 -2.60995 0.214179
-1.56523 0.756166 0 0 -1.56523 0.756166 0 0 0 0 -1.56523 0.756166
-1.29226 0.349201 0 0 -1.29226 0.349201 0 0 0 0 -1.29226 0.349201
-1.51211 0.376666 0 0 -1.51211 0.376666 0 0 0 0 -1.51211 0.376666
-0.666768 0.645353 0 0 -0.666768 0.645353 0 0 0 0 -0.666768 0.645353
-1.28007 0.338113 0 0 -1.28007 0.338113 0 0 0 0 -1.28007 0.338113
-1.81499 0.294996 0 0 -1.81499 0.294996 0 0 0 0 -1.81499 0.294996
-1.79757 0.542249 0 0 -1.79757 0.542249 0 0 0 0 -1.79757 0.542249
-1.2941 1.39571 0 0 -1.2941 1.39571 0 0 0 0 -1.2941 1.39571
-1.67057 0.70648 0 0 -1.67057 0.70648 0 0 0 0 -1.67057 0.70648
-0.876706 0.713609 0 0 -0.876706 0.713609 0 0 0 0 -0.876706 0.713609
-1.25974 1.91751 0 0 -1.25974 1.91751 0 0 0 0 -1.25974 1.91751
-0.96292 0.971301 0 0 -0.96292 0.971301 0 0 0 0 -0.96292 0.971301
-1.31272 0.549497 0 0 -1.31272 0.549497 0 0 0 0 -1.31272 0.549497
-1.52339 0.532719 0 0 -1.52339 0.532719 0 0 0 0 -1.52339 0.532719
-1.04481 0.569344 0 0 -1.04481 0.569344 0 0 0 0 -1.04481 0.569344
-1.92435 0.754553 0 0 -1.92435 0.754553 0 0 0 0 -1.92435 0.754553
-2.08942 0.478429 0 0 -2.08942 0.478429 0 0 0 0 -2.08942 0.478429
-1.3394 0.222907 0 0 -1.3394 0.222907 0 0 0 0 -1.3394 0.222907
-1.43823 1.13247 0 0 -1.43823 1.13247 0 0 0 0 -1.43823 1.13247
-1.85689 0.32856 0 0 -1.85689 0.32856 0 0 0 0 -1.85689 0.32856
-2.13289 -0.407136 0 0 -2.13289 -0.407136 0 0 0 0 -2.13289 -0.407136
-1.40508 1.41321 0 0 -1.40508 1.41321 0 0 0 0 -1.40508 1.41321
-0.981274 -0.232214 0 0 -0.981274 -0.232214 0 0 0 0 -0.981274 -0.232214
-2.58474 0.857432 0 0 -2.58474 0.857432 0 0 0 0 -2.58474 0.857432
0.0773928 0.562775 0 0 0.0773928 0.562775 0 0 0 0 0.0773928 0.562775
-2.08773 1.36898 0 0 -2.08773 1.36898 0 0 0 0 -2.08773 1.36898
-2.29437 0.730025 0 0 -2.29437 0.730025 0 0 0 0 -2.29437 0.730025
-1.68748 0.92307 0 0 -1.68748 0.92307 0 0 0 0 -1.68748 0.92307
-1.03148 0.458604 0 0 -1.03148 0.458604 0 0 0 0 -1.03148 0.458604
-0.937544 1.09191 0 0 -0.937544 1.09191 0 0 0 0 -0.937544 1.09191
-2.57497 0.315386 0 0 -2.57497 0.315386 0 0 0 0 -2.57497 0.315386
-2.11899 -0.0278653 0 0 -2.11899 -0.0278653 0 0 0 0 -2.11899 -0.0278653
-2.36218 0.39206 0 0 -2.36218 0.39206 0 0 0 0 -2.36218 0.39206
-1.16687 0.054638 0 0 -1.16687 0.054638 0 0 0 0 -1.16687 0.054638
-1.55778 0.608871 0 0 -1.55778 0.608871 0 0 0 0 -1.55778 0.608871
-1.27947 0.76519 0 0 -1.27947 0.76519 0 0 0 0 -1.27947 0.76519
-0.708379 0.250293 0 0 -0.708379 0.250293 0 0 0 0 -0.708379 0.250293
-1.8766 1.257 0 0 -1.8766 1.257 0 0 0 0 -1.8766 1.257
-0.325603 1.05381 0 0 -0.325603 1.05381 0 0 0 0 -0.325603 1.05381
-1.15537 -0.330974 0 0 -1.15537 -0.330974 0 0 0 0 -1.15537 -0.330974
-0.678675 0.35828 0 0 -0.678675 0.35828 0 0 0 0 -0.678675 0.35828
-1.63566 0.863542 0 0 -1.63566 0.863542 0 0 0 0 -1.63566 0.863542
-1.04925 1.24078 0 0 -1.04925 1.24078 0 0 0 0 -1.04925 1.24078
-0.821944 1.14846 0 0 -0.821944 1.14846 0 0 0 0 -0.821944 1.14846
-1.1676 0.711398 0 0 -1.1676 0.711398 0 0 0 0 -1.1676 0.711398
-1.80091 1.06358 0 0 -1.80091 1.06358 0 0 0 0 -1.80091 1.06358
-1.45813 0.648168 0 0 -1.45813 0.648168 0 0 0 0 -1.45813 0.648168
-1.73364 1.06758 0 0 -1.73364 1.06758 0 0 0 0 -1.73364 1.06758
-1.63861 -0.169598 0 0 -1.63861 -0.169598 0 0 0 0 -1.63861 -0.169598
-2.49304 0.925474 0 0 -2.49304 0.925474 0 0 0 0 -2.49304 0.925474
-1.62031 0.974322 0 0 -1.62031 0.974322 0 0 0 0 -1.62031 0.974322
-2.58049 0.736594 0 0 -2.58049 0.736594 0 0 0 0 -2.58049 0.736594
-1.49596 0.12843 0 0 -1.49596 0.12843 0 0 0 0 -1.49596 0.12843
-2.83662 1.04126 0 0 -2.83662 1.04126 0 0 0 0 -2.83662 1.04126
-1.8338 1.38391 0 0 -1.8338 1.38391 0 0 0 0 -1.8338 1.38391
-1.55661 0.269132 0 0 -1.55661 0.269132 0 0 0 0 -1.55661 0.269132
-1.85022 0.772786 0 0 -1.85022 0.772786 0 0 0 0 -1.85022 0.772786
-1.91113 1.21634 0 0 -1.91113 1.21634 0 0 0 0 -1.91113 1.21634
-1.95065 0.663931 0 0 -1.95065 0.663931 0 0 0 0 -1.95065 0.663931
-2.67445 0.431376 0 0 -2.67445 0.431376 0 0 0 0 -2.67445 0.431376
-1.1265 -0.240935 0 0 -1.1265 -0.240935 0 0 0 0 -1.1265 -0.240935
-1.33943 0.682268 0 0 -1.33943 0.682268 0 0 0 0 -1.33943 0.682268
-1.81758 1.16856 0 0 -1.81758 1.16856 0 0 0 0 -1.81758 1.16856
-2.56294 0.81305 0 0 -2.56294 0.81305 0 0 0 0 -2.56294 0.81305
-0.997162 -0.277127 0 0 -0.997162 -0.277127 0 0 0 0 -0.997162 -0.277127
-1.79143 0.307171 0 0 -1.79143 0.307171 0 0 0 0 -1.79143 0.307171
-1.82677 0.333335 0 0 -1.82677 0.333335 0 0 0 0 -1.82677 0.333335
-0.822445 -0.117409 0 0 -0.822445 -0.117409 0 0 0 0 -0.822445 -0.117409
-1.12056 0.581147 0 0 -1.12056 0.581147 0 0 0 0 -1.12056 0.581147
-1.61694 0.781787 0 0 -1.61694 0.781787 0 0 0 0 -1.61694 0.781787
-1.62668 0.643344 0 0 -1.62668 0.643344 0 0 0 0 -1.62668 0.643344
-1.44808 0.066125 0 0 -1.44808 0.066125 0 0 0 0 -1.44808 0.066125
-2.40997 -0.00481149 0 0 -2.40997 -0.00481149 0 0 0 0 -2.40997 -0.00481149
-1.48838 0.544125 0 0 -1.48838 0.544125 0 0 0 0 -1.48838 0.544125
-1.53271 -0.372903 0 0 -1.53271 -0.372903 0 0 0 0 -1.53271 -0.372903
-1.45818 0.54755 0 0 -1.45818 0.54755 0 0 0 0 -1.45818 0.54755
-1.29617 0.541267 0 0 -1.29617 0.541267 0 0 0 0 -1.29617 0.541267
-1.4384 0.190237 0 0 -1.4384 0.190237 0 0 0 0 -1.4384 0.190237
-2.83425 0.149513 0 0 -2.83425 0.149513 0 0 0 0 -2.83425 0.149513
-1.54449 -0.0920448 0 0 -1.54449 -0.0920448 0 0 0 0 -1.54449 -0.0920448
-2.22761 1.0398 0 0 -2.22761 1.0398 0 0 0 0 -2.22761 1.0398
-1.2304 0.240341 0 0 -1.2304 0.240341 0 0 0 0 -1.2304 0.240341
-1.87518 -0.00365923 0 0 -1.87518 -0.00365923 0 0 0 0 -1.87518 -0.00365923
-0.954423 0.351843 0 0 -0.954423 0.351843 0 0 0 0 -0.954423 0.351843
-1.86967 -0.378628 0 0 -1.86967 -0.378628 0 0 0 0 -1.86967 -0.378628
-1.16451 0.273883 0 0 -1.16451 0.273883 0 0 0 0 -1.16451 0.273883
-1.77094 0.250749 0 0 -1.77094 0.250749 0 0 0 0 -1.77094 0.250749
-1.5399 0.840374 0 0 -1.5399 0.840374 0 0 0 0 -1.5399 0.840374
-1.81074 -0.334918 0 0 -1.81074 -0.334918 0 0 0 0 -1.81074 -0.334918
-1.48276 -0.398826 0 0 -1.48276 -0.398826 0 0 0 0 -1.48276 -0.398826
-2.01039 0.52824 0 0 -2.01039 0.52824 0 0 0 0 -2.01039 0.52824
-1.79933 -0.212099 0 0 -1.79933 -0.212099 0 0 0 0 -1.79933 -0.212099
-2.28205 -0.360832 0 0 -2.28205 -0.360832 0 0 0 0 -2.28205 -0.360832
-1.42302 0.749794 0 0 -1.42302 0.749794 0 0 0 0 -1.42302 0.749794
-1.50918 0.278895 0 0 -1.50918 0.278895 0 0 0 0 -1.50918 0.278895
-1.32688 -0.153475 0 0 -1.32688 -0.153475 0 0 0 0 -1.32688 -0.153475
-1.53729 -0.579626 0 0 -1.53729 -0.579626 0 0 0 0 -1.53729 -0.579626
-1.5465 1.21344 0 0 -1.5465 1.21344 0 0 0 0 -1.5465 1.21344
-1.4911 0.850972 0 0 -1.4911 0.850972 0 0 0 0 -1.4911 0.850972
-2.09177 0.0202678 0 0 -2.09177 0.0202678 0 0 0 0 -2.09177 0.0202678
-0.904487 0.186792 0 0 -0.904487 0.186792 0 0 0 0 -0.904487 0.186792
-1.36815 -0.211484 0 0 -1.36815 -0.211484 0 0 0 0 -1.36815 -0.211484
-1.41124 -0.0309474 0 0 -1.41124 -0.0309474 0 0 0 0 -1.41124 -0.0309474
-1.7007 0.340048 0 0 -1.7007 0.340048 0 0 0 0 -1.7007 0.340048
-1.89165 0.375716 0 0 -1.89165 0.375716 0 0 0 0 -1.89165 0.375716
-1.42098 0.391338 0 0 -1.42098 0.391338 0 0 0 0 -1.42098 0.391338
-2.11937 0.378597 0 0 -2.11937 0.378597 0 0 0 0 -2.11937 0.378597
-1.50549 0.468068 0 0 -1.50549 0.468068 0 0 0 0 -1.50549 0.468068
-1.76931 -0.427609 0 0 -1.76931 -0.427609 0 0 0 0 -1.76931 -0.427609
-1.39164 0.319427 0 0 -1.39164 0.319427 0 0 0 0 -1.39164 0.319427
-1.00996 0.383433 0 0 -1.00996 0.383433 0 0 0 0 -1.00996 0.383433
-1.6549 0.308132 0 0 -1.6549 0.308132 0 0 0 0 -1.6549 0.308132
-1.49564 -0.166058 0 0 -1.49564 -0.166058 0 0 0 0 -1.49564 -0.166058
-1.92307 0.125108 0 0 -1.92307 0.125108 0 0 0 0 -1.92307 0.125108
-1.67023 -0.273106 0 0 -1.67023 -0.273106 0 0 0 0 -1.67023 -0.273106
-1.89234 0.00980021 0 0 -1.89234 0.00980021 0 0 0 0 -1.89234 0.00980021
-1.43609 0.431122 0 0 -1.43609 0.431122 0 0 0 0 -1.43609 0.431122
-1.61516 -0.177395 0 0 -1.61516 -0.177395 0 0 0 0 -1.61516 -0.177395
-1.52141 0.294554 0 0 -1.52141 0.294554 0 0 0 0 -1.52141 0.294554
-2.42859 0.149709 0 0 -2.42859 0.149709 0 0 0 0 -2.42859 0.149709
-1.05417 -0.0576916 0 0 -1.05417 -0.0576916 0 0 0 0 -1.05417 -0.0576916
-1.62126 0.35165 0 0 -1.62126 0.35165 0 0 0 0 -1.62126 0.35165
-1.41888 0.836484 0 0 -1.41888 0.836484 0 0 0 0 -1.41888 0.836484
-1.91037 0.260379 0 0 -1.91037 0.260379 0 0 0 0 -1.91037 0.260379
-1.56672 0.584615 0 0 -1.56672 0.584615 0 0 0 0 -1.56672 0.584615
-1.86789 0.0731705 0 0 -1.86789 0.0731705 0 0 0 0 -1.86789 0.0731705
-1.94679 -0.0991889 0 0 -1.94679 -0.0991889 0 0 0 0 -1.94679 -0.0991889
-1.95993 -1.2115 0 0 -1.95993 -1.2115 0 0 0 0 -1.95993 -1.2115
-1.51528 0.451172 0 0 -1.51528 0.451172 0 0 0 0 -1.51528 0.451172
-1.53567 0.539884 0 0 -1.53567 0.539884 0 0 0 0 -1.53567 0.539884
-1.54789 -0.0975652 0 0 -1.54789 -0.0975652 0 0 0 0 -1.54789 -0.0975652
-1.77805 0.702458 0 0 -1.77805 0.702458 0 0 0 0 -1.77805 0.702458
-1.76112 0.187557 0 0 -1.76112 0.187557 0 0 0 0 -1.76112 0.187557
-1.8156 -0.0669554 0 0 -1.8156 -0.0669554 0 0 0 0 -1.8156 -0.0669554
-1.01429 -0.337554 0 0 -1.01429 -0.337554 0 0 0 0 -1.01429 -0.337554
-1.26081 0.255981 0 0 -1.26081 0.255981 0 0 0 0 -1.26081 0.255981
-1.41844 0.533154 0 0 -1.41844 0.533154 0 0 0 0 -1.41844 0.533154
-1.65672 -0.113152 0 0 -1.65672 -0.113152 0 0 0 0 -1.65672 -0.113152
-1.67265 -0.058413 0 0 -1.67265 -0.058413 0 0 0 0 -1.67265 -0.058413
-1.53227 0.105042 0 0 -1.53227 0.105042 0 0 0 0 -1.53227 0.105042
-2.2438 -0.215326 0 0 -2.2438 -0.215326 0 0 0 0 -2.2438 -0.215326
-1.05064 0.350012 0 0 -1.05064 0.350012 0 0 0 0 -1.05064 0.350012
-1.74606 -0.411265 0 0 -1.74606 -0.411265 0 0 0 0 -1.74606 -0.411265
-2.11558 -0.112764 0 0 -2.11558 -0.112764 0 0 0 0 -2.11558 -0.112764
-1.26366 0.285894 0 0 -1.26366 0.285894 0 0 0 0 -1.26366 0.285894
-1.85475 -0.681719 0 0 -1.85475 -0.681719 0 0 0 0 -1.85475 -0.681719
-1.67328 0.0279068 0 0 -1.67328 0.0279068 0 0 0 0 -1.67328 0.0279068
-1.29565 0.746023 0 0 -1.29565 0.746023 0 0 0 0 -1.29565 0.746023
-1.46967 -0.0725402 0 0 -1.46967 -0.0725402 0 0 0 0 -1.46967 -0.0725402
-1.33904 0.298187 0 0 -1.33904 0.298187 0 0 0 0 -1.33904 0.298187
-1.56421 -0.732842 0 0 -1.56421 -0.732842 0 0 0 0 -1.56421 -0.732842
-1.32204 0.42744 0 0 -1.32204 0.42744 0 0 0 0 -1.32204 0.42744
-1.16077 -0.441785 0 0 -1.16077 -0.441785 0 0 0 0 -1.16077 -0.441785
-1.2885 -0.233634 0 0 -1.2885 -0.233634 0 0 0 0 -1.2885 -0.233634
-1.27202 -0.487561 0 0 -1.27202 -0.487561 0 0 0 0 -1.27202 -0.487561
-1.96 -0.438936 0 0 -1.96 -0.438936 0 0 0 0 -1.96 -0.438936
-1.51063 -0.267687 0 0 -1.51063 -0.267687 0 0 0 0 -1.51063 -0.267687
-2.02644 0.122579 0 0 -2.02644 0.122579 0 0 0 0 -2.02644 0.122579
-1.58752 -0.317746 0 0 -1.58752 -0.317746 0 0 0 0 -1.58752 -0.317746
-1.60579 -0.13783 0 0 -1.60579 -0.13783 0 0 0 0 -1.60579 -0.13783
-1.7866 -0.963931 0 0 -1.7866 -0.963931 0 0 0 0 -1.7866 -0.963931
-1.40257 0.00202897 0 0 -1.40257 0.00202897 0 0 0 0 -1.40257 0.00202897
-2.0912 0.263806 0 0 -2.0912 0.263806 0 0 0 0 -2.0912 0.263806
-1.41104 -0.230388 0 0 -1.41104 -0.230388 0 0 0 0 -1.41104 -0.230388
-1.73728 -0.0987441 0 0 -1.73728 -0.0987441 0 0 0 0 -1.73728 -0.0987441
-1.47985 -0.324468 0 0 -1.47985 -0.324468 0 0 0 0 -1.47985 -0.324468
-1.59561 -0.470365 0 0 -1.59561 -0.470365 0 0 0 0 -1.59561 -0.470365
-1.30897 -0.163645 0 0 -1.30897 -0.163645 0 0 0 0 -1.30897 -0.163645
-1.2876 -0.6051 0 0 -1.2876 -0.6051 0 0 0 0 -1.2876 -0.6051
-1.38946 0.121811 0 0 -1.38946 0.121811 0 0 0 0 -1.38946 0.121811
-1.89712 -0.0596583 0 0 -1.89712 -0.0596583 0 0 0 0 -1.89712 -0.0596583
-1.8275 -0.224025 0 0 -1.8275 -0.224025 0 0 0 0 -1.8275 -0.224025
-2.07454 0.117551 0 0 -2.07454 0.117551 0 0 0 0 -2.07454 0.117551
-1.36438 -0.13874 0 0 -1.36438 -0.13874 0 0 0 0 -1.36438 -0.13874
-1.47089 -0.728727 0 0 -1.47089 -0.728727 0 0 0 0 -1.47089 -0.728727
-1.45653 -0.342646 0 0 -1.45653 -0.342646 0 0 0 0 -1.45653 -0.342646
-1.77039 -0.33142 0 0 -1.77039 -0.33142 0 0 0 0 -1.77039 -0.33142
-1.91022 -0.212082 0 0 -1.91022 -0.212082 0 0 0 0 -1.91022 -0.212082
-1.60953 -0.398111 0 0 -1.60953 -0.398111 0 0 0 0 -1.60953 -0.398111
-1.22426 -0.0911043 0 0 -1.22426 -0.0911043 0 0 0 0 -1.22426 -0.0911043
-2.01941 -0.0296802 0 0 -2.01941 -0.0296802 0 0 0 0 -2.01941 -0.0296802
-2.02568 -0.0271698 0 0 -2.02568 -0.0271698 0 0 0 0 -2.02568 -0.0271698
-1.39357 0.0584927 0 0 -1.39357 0.0584927 0 0 0 0 -1.39357 0.0584927
-2.3298 0.107253 0 0 -2.3298 0.107253 0 0 0 0 -2.3298 0.107253
-1.20845 -0.830344 0 0 -1.20845 -0.830344 0 0 0 0 -1.20845 -0.830344
-1.48499 -0.308674 0 0 -1.48499 -0.308674 0 0 0 0 -1.48499 -0.308674
-1.46009 -0.326054 0 0 -1.46009 -0.326054 0 0 0 0 -1.46009 -0.326054
-1.16626 -0.967232 0 0 -1.16626 -0.967232 0 0 0 0 -1.16626 -0.967232
-1.26319 -0.956396 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.35901 -0.94469 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.45362 -0.932133 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.54691 -0.918737 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.63881 -0.904514 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.72924 -0.889478 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.81811 -0.873641 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.90534 -0.857017 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.99086 -0.839623 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.07459 -0.821473 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.15645 -0.802583 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.23637 -0.782972 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.31026 -0.762655 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.3818 -0.741653 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.45094 -0.719983 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-2.51762 -0.697665 0 0 -1.16626 -0.967232 0 0 4.94066e-324 0 -1.16626 -0.967232
-1.33893 -1.52761 0 0 -1.16626 -0.967232 -1.33893 -1.52761 0 0 -1.33893 -1.52761
-2.3056 0.495039 0 0 -1.16626 -0.967232 -2.3056 0.495039 0 0 -2.3056 0.495039
-0.625749 -0.56549 0 0 -1.16626 -0.967232 -0.625749 -0.56549 0 0 -0.625749 -0.56549
-1.74105 -0.500683 0 0 -1.16626 -0.967232 -1.74105 -0.500683 0 0 -1.74105 -0.500683
-1.01829 -0.439972 0 0 -1.16626 -0.967232 -1.01829 -0.439972 0 0 -1.01829 -0.439972
-1.94366 -0.665565 0 0 -1.16626 -0.967232 -1.94366 -0.665565 0 0 -1.94366 -0.665565
-2.57506 0.714072 0 0 -1.16626 -0.967232 -2.57506 0.714072 0 0 -2.57506 0.714072
-1.21403 -0.411753 0 0 -1.16626 -0.967232 -1.21403 -0.411753 0 0 -1.21403 -0.411753
-2.05205 0.960463 0 0 -1.16626 -0.967232 -2.05205 0.960463 0 0 -2.05205 0.960463
-1.58536 -0.469101 0 0 -1.16626 -0.967232 -1.58536 -0.469101 0 0 -1.58536 -0.469101
-1.21115 0.0843615 0 0 -1.16626 -0.967232 -1.21115 0.0843615 0 0 -1.21115 0.0843615
-1.61706 -0.32231 0 0 -1.16626 -0.967232 -1.61706 -0.32231 0 0 -1.61706 -0.32231
-1.7969 -0.109649 0 0 -1.16626 -0.967232 -1.7969 -0.109649 0 0 -1.7969 -0.109649
-0.396879 -0.957039 0 0 -1.16626 -0.967232 -0.396879 -0.957039 0 0 -0.396879 -0.957039
-1.3436 0.0765017 0 0 -1.16626 -0.967232 -1.3436 0.0765017 0 0 -1.3436 0.0765017
-1.34633 0.0716697 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.34772 0.0672769 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.34797 0.0632892 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.34728 0.0596718 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.34579 0.0563923 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.34364 0.0534207 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.34092 0.0507292 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.33774 0.0482923 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.33416 0.0460865 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.33025 0.0440904 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.32606 0.0422845 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.32162 0.0406508 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.31698 0.0391733 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.31216 0.0378371 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.30719 0.0366288 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.3021 0.0355363 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.2969 0.0345486 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.2916 0.0336556 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.28622 0.0328483 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.28076 0.0321186 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.27525 0.031459 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.26968 0.0308627 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.26407 0.0303237 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.25841 0.0298366 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.25272 0.0293963 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.247 0.0289983 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.24125 0.0286385 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.23547 0.0283134 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.22968 0.0280195 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.22386 0.0277539 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.21803 0.0275138 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.21218 0.0272968 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.20633 0.0271006 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.20045 0.0269233 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.19457 0.0267631 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
-1.18868 0.0266183 0 0 -1.16626 -0.967232 -1.3436 0.0765017 4.94066e-324 0 -1.3436 0.0765017
